pixel_x,pixel_y,pixel_value,db_value,surface_type
17,32,168,-8.529411764705884,mixed_snow_ice
17,33,171,-8.235294117647062,mixed_snow_ice
17,34,157,-9.607843137254902,clean_glacier_ice
17,35,157,-9.607843137254902,clean_glacier_ice
17,36,215,-3.9215686274509807,debris_rock
17,37,206,-4.803921568627452,debris_rock
17,38,220,-3.4313725490196063,debris_rock
17,39,198,-5.588235294117645,debris_rock
17,40,189,-6.470588235294116,debris_rock
17,41,179,-7.450980392156865,mixed_snow_ice
17,42,208,-4.607843137254903,debris_rock
17,43,156,-9.705882352941176,clean_glacier_ice
17,44,180,-7.352941176470587,mixed_snow_ice
17,45,183,-7.0588235294117645,debris_rock
17,46,201,-5.2941176470588225,debris_rock
17,47,203,-5.098039215686274,debris_rock
17,48,181,-7.254901960784313,mixed_snow_ice
17,49,198,-5.588235294117645,debris_rock
17,50,191,-6.274509803921568,debris_rock
17,51,160,-9.313725490196079,clean_glacier_ice
17,52,229,-2.5490196078431353,debris_rock
17,53,191,-6.274509803921568,debris_rock
17,54,165,-8.823529411764707,mixed_snow_ice
17,55,154,-9.901960784313726,clean_glacier_ice
17,56,170,-8.333333333333336,mixed_snow_ice
17,57,170,-8.333333333333336,mixed_snow_ice
17,58,162,-9.11764705882353,clean_glacier_ice
17,59,171,-8.235294117647062,mixed_snow_ice
17,60,143,-10.980392156862745,clean_glacier_ice
17,61,156,-9.705882352941176,clean_glacier_ice
17,62,151,-10.196078431372548,clean_glacier_ice
17,63,182,-7.156862745098039,mixed_snow_ice
17,64,174,-7.9411764705882355,mixed_snow_ice
17,65,163,-9.019607843137257,mixed_snow_ice
17,66,114,-13.823529411764705,regular_glacier_ice
17,68,211,-4.313725490196081,debris_rock
17,69,183,-7.0588235294117645,debris_rock
17,70,194,-5.980392156862745,debris_rock
17,71,109,-14.313725490196079,regular_glacier_ice
17,72,106,-14.607843137254902,regular_glacier_ice
17,73,129,-12.352941176470589,regular_glacier_ice
17,74,164,-8.92156862745098,mixed_snow_ice
17,75,176,-7.745098039215687,mixed_snow_ice
17,76,191,-6.274509803921568,debris_rock
17,79,167,-8.627450980392158,mixed_snow_ice
17,80,162,-9.11764705882353,clean_glacier_ice
17,81,132,-12.058823529411763,clean_glacier_ice
17,82,205,-4.901960784313726,debris_rock
17,83,126,-12.647058823529411,regular_glacier_ice
17,84,149,-10.392156862745097,clean_glacier_ice
17,85,181,-7.254901960784313,mixed_snow_ice
17,86,211,-4.313725490196081,debris_rock
17,87,157,-9.607843137254902,clean_glacier_ice
17,88,165,-8.823529411764707,mixed_snow_ice
17,89,131,-12.15686274509804,clean_glacier_ice
17,90,121,-13.137254901960786,regular_glacier_ice
17,91,137,-11.568627450980392,clean_glacier_ice
17,92,132,-12.058823529411763,clean_glacier_ice
17,93,215,-3.9215686274509807,debris_rock
17,94,136,-11.666666666666666,clean_glacier_ice
17,95,184,-6.96078431372549,debris_rock
17,96,224,-3.0392156862745097,debris_rock
17,97,137,-11.568627450980392,clean_glacier_ice
17,98,61,-19.019607843137255,deep_glacier_ice
17,99,116,-13.627450980392156,regular_glacier_ice
17,100,93,-15.882352941176471,regular_glacier_ice
17,105,141,-11.176470588235293,clean_glacier_ice
17,106,137,-11.568627450980392,clean_glacier_ice
17,107,192,-6.1764705882352935,debris_rock
17,108,179,-7.450980392156865,mixed_snow_ice
17,109,119,-13.333333333333334,regular_glacier_ice
17,110,212,-4.215686274509803,debris_rock
17,111,212,-4.215686274509803,debris_rock
17,112,202,-5.196078431372548,debris_rock
17,113,166,-8.725490196078432,mixed_snow_ice
17,114,189,-6.470588235294116,debris_rock
17,115,136,-11.666666666666666,clean_glacier_ice
17,116,204,-5.0,debris_rock
17,117,179,-7.450980392156865,mixed_snow_ice
17,118,190,-6.372549019607842,debris_rock
17,119,165,-8.823529411764707,mixed_snow_ice
17,120,122,-13.03921568627451,regular_glacier_ice
17,121,210,-4.411764705882355,debris_rock
17,122,183,-7.0588235294117645,debris_rock
17,123,155,-9.803921568627452,clean_glacier_ice
17,124,146,-10.686274509803923,clean_glacier_ice
17,125,137,-11.568627450980392,clean_glacier_ice
17,126,197,-5.686274509803919,debris_rock
17,127,255,0.0,debris_rock
17,128,129,-12.352941176470589,regular_glacier_ice
17,129,51,-20.0,very_deep_glacier_ice
17,130,88,-16.372549019607845,deep_glacier_ice
17,131,147,-10.588235294117649,clean_glacier_ice
17,132,188,-6.56862745098039,debris_rock
17,133,168,-8.529411764705884,mixed_snow_ice
17,134,149,-10.392156862745097,clean_glacier_ice
17,135,163,-9.019607843137257,mixed_snow_ice
17,136,158,-9.509803921568627,clean_glacier_ice
17,137,137,-11.568627450980392,clean_glacier_ice
17,138,125,-12.745098039215687,regular_glacier_ice
17,139,77,-17.450980392156865,deep_glacier_ice
17,140,33,-21.764705882352942,very_deep_glacier_ice
17,141,64,-18.725490196078432,deep_glacier_ice
17,142,168,-8.529411764705884,mixed_snow_ice
17,143,233,-2.1568627450980387,debris_rock
17,144,255,0.0,debris_rock
17,145,198,-5.588235294117645,debris_rock
17,146,194,-5.980392156862745,debris_rock
17,147,215,-3.9215686274509807,debris_rock
17,148,179,-7.450980392156865,mixed_snow_ice
17,149,209,-4.509803921568629,debris_rock
17,150,182,-7.156862745098039,mixed_snow_ice
17,151,197,-5.686274509803919,debris_rock
17,152,200,-5.392156862745097,debris_rock
17,153,212,-4.215686274509803,debris_rock
17,154,218,-3.627450980392158,debris_rock
17,155,222,-3.235294117647058,debris_rock
17,156,171,-8.235294117647062,mixed_snow_ice
17,157,174,-7.9411764705882355,mixed_snow_ice
17,158,211,-4.313725490196081,debris_rock
17,159,156,-9.705882352941176,clean_glacier_ice
17,160,159,-9.411764705882353,clean_glacier_ice
17,161,173,-8.03921568627451,mixed_snow_ice
17,162,174,-7.9411764705882355,mixed_snow_ice
17,163,163,-9.019607843137257,mixed_snow_ice
17,164,168,-8.529411764705884,mixed_snow_ice
17,165,186,-6.764705882352942,debris_rock
17,166,183,-7.0588235294117645,debris_rock
17,167,181,-7.254901960784313,mixed_snow_ice
17,168,207,-4.7058823529411775,debris_rock
17,169,194,-5.980392156862745,debris_rock
17,170,228,-2.6470588235294095,debris_rock
17,171,233,-2.1568627450980387,debris_rock
17,172,226,-2.8431372549019613,debris_rock
17,173,218,-3.627450980392158,debris_rock
17,174,214,-4.019607843137255,debris_rock
17,175,212,-4.215686274509803,debris_rock
17,176,164,-8.92156862745098,mixed_snow_ice
17,177,168,-8.529411764705884,mixed_snow_ice
17,178,164,-8.92156862745098,mixed_snow_ice
17,179,178,-7.549019607843139,mixed_snow_ice
17,180,145,-10.784313725490197,clean_glacier_ice
17,181,184,-6.96078431372549,debris_rock
17,182,164,-8.92156862745098,mixed_snow_ice
17,183,174,-7.9411764705882355,mixed_snow_ice
17,184,225,-2.9411764705882355,debris_rock
17,185,154,-9.901960784313726,clean_glacier_ice
17,186,152,-10.098039215686274,clean_glacier_ice
17,187,180,-7.352941176470587,mixed_snow_ice
17,188,223,-3.137254901960784,debris_rock
17,189,197,-5.686274509803919,debris_rock
17,190,137,-11.568627450980392,clean_glacier_ice
17,191,180,-7.352941176470587,mixed_snow_ice
17,192,212,-4.215686274509803,debris_rock
17,193,150,-10.294117647058822,clean_glacier_ice
17,194,159,-9.411764705882353,clean_glacier_ice
17,195,123,-12.941176470588236,regular_glacier_ice
17,196,132,-12.058823529411763,clean_glacier_ice
17,197,143,-10.980392156862745,clean_glacier_ice
17,198,120,-13.23529411764706,regular_glacier_ice
17,199,174,-7.9411764705882355,mixed_snow_ice
17,200,163,-9.019607843137257,mixed_snow_ice
17,201,129,-12.352941176470589,regular_glacier_ice
17,202,145,-10.784313725490197,clean_glacier_ice
17,203,165,-8.823529411764707,mixed_snow_ice
17,204,192,-6.1764705882352935,debris_rock
17,205,188,-6.56862745098039,debris_rock
17,206,186,-6.764705882352942,debris_rock
17,207,197,-5.686274509803919,debris_rock
17,208,148,-10.49019607843137,clean_glacier_ice
17,209,137,-11.568627450980392,clean_glacier_ice
17,210,146,-10.686274509803923,clean_glacier_ice
17,211,170,-8.333333333333336,mixed_snow_ice
17,212,195,-5.882352941176471,debris_rock
17,213,158,-9.509803921568627,clean_glacier_ice
17,214,168,-8.529411764705884,mixed_snow_ice
17,215,212,-4.215686274509803,debris_rock
17,216,185,-6.862745098039216,debris_rock
17,217,254,-0.09803921568627416,debris_rock
17,218,193,-6.078431372549019,debris_rock
17,219,169,-8.43137254901961,mixed_snow_ice
17,220,158,-9.509803921568627,clean_glacier_ice
17,221,169,-8.43137254901961,mixed_snow_ice
17,222,169,-8.43137254901961,mixed_snow_ice
18,0,152,-10.098039215686274,clean_glacier_ice
18,1,165,-8.823529411764707,mixed_snow_ice
18,2,149,-10.392156862745097,clean_glacier_ice
18,3,174,-7.9411764705882355,mixed_snow_ice
18,4,144,-10.882352941176471,clean_glacier_ice
18,5,167,-8.627450980392158,mixed_snow_ice
18,6,157,-9.607843137254902,clean_glacier_ice
18,7,152,-10.098039215686274,clean_glacier_ice
18,8,135,-11.76470588235294,clean_glacier_ice
18,9,209,-4.509803921568629,debris_rock
18,10,153,-10.0,clean_glacier_ice
18,11,142,-11.07843137254902,clean_glacier_ice
18,12,103,-14.901960784313726,regular_glacier_ice
18,13,104,-14.803921568627452,regular_glacier_ice
18,14,95,-15.686274509803921,regular_glacier_ice
18,15,124,-12.843137254901961,regular_glacier_ice
18,16,185,-6.862745098039216,debris_rock
18,17,211,-4.313725490196081,debris_rock
18,21,171,-8.235294117647062,mixed_snow_ice
18,22,182,-7.156862745098039,mixed_snow_ice
18,23,203,-5.098039215686274,debris_rock
18,24,219,-3.529411764705884,debris_rock
18,25,170,-8.333333333333336,mixed_snow_ice
18,26,202,-5.196078431372548,debris_rock
18,27,166,-8.725490196078432,mixed_snow_ice
18,28,154,-9.901960784313726,clean_glacier_ice
18,29,185,-6.862745098039216,debris_rock
18,30,190,-6.372549019607842,debris_rock
18,31,129,-12.352941176470589,regular_glacier_ice
18,32,88,-16.372549019607845,deep_glacier_ice
18,33,113,-13.92156862745098,regular_glacier_ice
18,34,93,-15.882352941176471,regular_glacier_ice
18,35,227,-2.745098039215687,debris_rock
18,36,130,-12.254901960784315,clean_glacier_ice
18,37,177,-7.647058823529413,mixed_snow_ice
18,38,200,-5.392156862745097,debris_rock
18,39,146,-10.686274509803923,clean_glacier_ice
18,40,75,-17.647058823529413,deep_glacier_ice
18,41,92,-15.980392156862745,regular_glacier_ice
18,42,130,-12.254901960784315,clean_glacier_ice
18,43,133,-11.960784313725489,clean_glacier_ice
18,47,111,-14.117647058823529,regular_glacier_ice
18,48,102,-15.0,regular_glacier_ice
18,49,231,-2.352941176470587,debris_rock
18,50,167,-8.627450980392158,mixed_snow_ice
18,51,133,-11.960784313725489,clean_glacier_ice
18,52,183,-7.0588235294117645,debris_rock
18,53,200,-5.392156862745097,debris_rock
18,54,181,-7.254901960784313,mixed_snow_ice
18,55,167,-8.627450980392158,mixed_snow_ice
18,56,178,-7.549019607843139,mixed_snow_ice
18,57,123,-12.941176470588236,regular_glacier_ice
18,58,138,-11.470588235294118,clean_glacier_ice
18,59,156,-9.705882352941176,clean_glacier_ice
18,60,154,-9.901960784313726,clean_glacier_ice
18,61,150,-10.294117647058822,clean_glacier_ice
18,62,136,-11.666666666666666,clean_glacier_ice
18,63,169,-8.43137254901961,mixed_snow_ice
18,64,213,-4.117647058823529,debris_rock
18,65,198,-5.588235294117645,debris_rock
18,66,139,-11.372549019607844,clean_glacier_ice
18,67,193,-6.078431372549019,debris_rock
18,68,239,-1.5686274509803937,debris_rock
18,69,157,-9.607843137254902,clean_glacier_ice
18,70,121,-13.137254901960786,regular_glacier_ice
18,71,118,-13.431372549019608,regular_glacier_ice
18,72,112,-14.019607843137255,regular_glacier_ice
18,73,143,-10.980392156862745,clean_glacier_ice
18,74,184,-6.96078431372549,debris_rock
18,75,170,-8.333333333333336,mixed_snow_ice
18,76,159,-9.411764705882353,clean_glacier_ice
18,77,162,-9.11764705882353,clean_glacier_ice
18,78,124,-12.843137254901961,regular_glacier_ice
18,79,78,-17.352941176470587,deep_glacier_ice
18,80,114,-13.823529411764705,regular_glacier_ice
18,81,108,-14.411764705882353,regular_glacier_ice
18,82,116,-13.627450980392156,regular_glacier_ice
18,83,109,-14.313725490196079,regular_glacier_ice
18,84,119,-13.333333333333334,regular_glacier_ice
18,85,236,-1.8627450980392162,debris_rock
18,86,255,0.0,debris_rock
18,87,255,0.0,debris_rock
18,88,199,-5.490196078431371,debris_rock
18,89,180,-7.352941176470587,mixed_snow_ice
18,90,176,-7.745098039215687,mixed_snow_ice
18,91,211,-4.313725490196081,debris_rock
18,92,178,-7.549019607843139,mixed_snow_ice
18,93,192,-6.1764705882352935,debris_rock
18,94,190,-6.372549019607842,debris_rock
18,95,179,-7.450980392156865,mixed_snow_ice
18,96,196,-5.784313725490193,debris_rock
18,97,208,-4.607843137254903,debris_rock
18,98,208,-4.607843137254903,debris_rock
18,99,219,-3.529411764705884,debris_rock
18,100,162,-9.11764705882353,clean_glacier_ice
18,101,187,-6.666666666666668,debris_rock
18,102,183,-7.0588235294117645,debris_rock
18,103,191,-6.274509803921568,debris_rock
18,104,175,-7.843137254901961,mixed_snow_ice
18,105,195,-5.882352941176471,debris_rock
18,106,195,-5.882352941176471,debris_rock
18,107,180,-7.352941176470587,mixed_snow_ice
18,108,200,-5.392156862745097,debris_rock
18,109,208,-4.607843137254903,debris_rock
18,110,162,-9.11764705882353,clean_glacier_ice
18,111,179,-7.450980392156865,mixed_snow_ice
18,112,182,-7.156862745098039,mixed_snow_ice
18,113,197,-5.686274509803919,debris_rock
18,114,174,-7.9411764705882355,mixed_snow_ice
18,115,190,-6.372549019607842,debris_rock
18,116,203,-5.098039215686274,debris_rock
18,117,205,-4.901960784313726,debris_rock
18,118,151,-10.196078431372548,clean_glacier_ice
18,119,177,-7.647058823529413,mixed_snow_ice
18,120,174,-7.9411764705882355,mixed_snow_ice
18,121,182,-7.156862745098039,mixed_snow_ice
18,122,148,-10.49019607843137,clean_glacier_ice
18,123,189,-6.470588235294116,debris_rock
18,124,168,-8.529411764705884,mixed_snow_ice
18,125,158,-9.509803921568627,clean_glacier_ice
18,126,170,-8.333333333333336,mixed_snow_ice
18,127,213,-4.117647058823529,debris_rock
18,128,179,-7.450980392156865,mixed_snow_ice
18,129,194,-5.980392156862745,debris_rock
18,130,210,-4.411764705882355,debris_rock
18,131,218,-3.627450980392158,debris_rock
18,132,220,-3.4313725490196063,debris_rock
18,133,177,-7.647058823529413,mixed_snow_ice
18,134,165,-8.823529411764707,mixed_snow_ice
18,135,187,-6.666666666666668,debris_rock
18,136,231,-2.352941176470587,debris_rock
18,137,215,-3.9215686274509807,debris_rock
18,138,197,-5.686274509803919,debris_rock
18,139,191,-6.274509803921568,debris_rock
18,140,124,-12.843137254901961,regular_glacier_ice
18,141,142,-11.07843137254902,clean_glacier_ice
18,142,115,-13.72549019607843,regular_glacier_ice
18,143,133,-11.960784313725489,clean_glacier_ice
18,144,157,-9.607843137254902,clean_glacier_ice
18,145,138,-11.470588235294118,clean_glacier_ice
18,146,165,-8.823529411764707,mixed_snow_ice
18,147,147,-10.588235294117649,clean_glacier_ice
18,148,204,-5.0,debris_rock
18,149,191,-6.274509803921568,debris_rock
18,150,134,-11.862745098039214,clean_glacier_ice
18,151,156,-9.705882352941176,clean_glacier_ice
18,152,158,-9.509803921568627,clean_glacier_ice
18,153,126,-12.647058823529411,regular_glacier_ice
18,154,186,-6.764705882352942,debris_rock
18,155,211,-4.313725490196081,debris_rock
18,156,180,-7.352941176470587,mixed_snow_ice
18,157,201,-5.2941176470588225,debris_rock
18,158,229,-2.5490196078431353,debris_rock
18,159,237,-1.764705882352942,debris_rock
18,160,164,-8.92156862745098,mixed_snow_ice
18,161,196,-5.784313725490193,debris_rock
18,162,161,-9.215686274509805,clean_glacier_ice
18,163,177,-7.647058823529413,mixed_snow_ice
18,164,158,-9.509803921568627,clean_glacier_ice
18,165,143,-10.980392156862745,clean_glacier_ice
18,166,144,-10.882352941176471,clean_glacier_ice
18,167,150,-10.294117647058822,clean_glacier_ice
18,168,158,-9.509803921568627,clean_glacier_ice
18,169,158,-9.509803921568627,clean_glacier_ice
18,170,177,-7.647058823529413,mixed_snow_ice
18,171,147,-10.588235294117649,clean_glacier_ice
18,172,192,-6.1764705882352935,debris_rock
18,173,159,-9.411764705882353,clean_glacier_ice
18,174,139,-11.372549019607844,clean_glacier_ice
18,175,159,-9.411764705882353,clean_glacier_ice
18,176,155,-9.803921568627452,clean_glacier_ice
18,177,111,-14.117647058823529,regular_glacier_ice
18,178,89,-16.274509803921568,deep_glacier_ice
18,179,117,-13.529411764705882,regular_glacier_ice
18,180,91,-16.07843137254902,deep_glacier_ice
18,181,220,-3.4313725490196063,debris_rock
18,182,255,0.0,debris_rock
18,184,174,-7.9411764705882355,mixed_snow_ice
18,185,223,-3.137254901960784,debris_rock
18,186,168,-8.529411764705884,mixed_snow_ice
18,187,197,-5.686274509803919,debris_rock
18,188,194,-5.980392156862745,debris_rock
18,189,192,-6.1764705882352935,debris_rock
18,190,126,-12.647058823529411,regular_glacier_ice
18,192,157,-9.607843137254902,clean_glacier_ice
18,193,149,-10.392156862745097,clean_glacier_ice
18,194,165,-8.823529411764707,mixed_snow_ice
18,195,149,-10.392156862745097,clean_glacier_ice
18,196,165,-8.823529411764707,mixed_snow_ice
18,197,103,-14.901960784313726,regular_glacier_ice
18,198,103,-14.901960784313726,regular_glacier_ice
18,199,100,-15.196078431372548,regular_glacier_ice
18,200,248,-0.6862745098039227,debris_rock
18,201,162,-9.11764705882353,clean_glacier_ice
18,202,164,-8.92156862745098,mixed_snow_ice
18,203,170,-8.333333333333336,mixed_snow_ice
18,204,137,-11.568627450980392,clean_glacier_ice
18,205,63,-18.823529411764707,deep_glacier_ice
18,206,115,-13.72549019607843,regular_glacier_ice
18,207,148,-10.49019607843137,clean_glacier_ice
18,208,195,-5.882352941176471,debris_rock
18,212,167,-8.627450980392158,mixed_snow_ice
18,213,131,-12.15686274509804,clean_glacier_ice
18,214,174,-7.9411764705882355,mixed_snow_ice
18,215,220,-3.4313725490196063,debris_rock
18,216,138,-11.470588235294118,clean_glacier_ice
18,217,204,-5.0,debris_rock
18,218,188,-6.56862745098039,debris_rock
18,219,179,-7.450980392156865,mixed_snow_ice
18,220,170,-8.333333333333336,mixed_snow_ice
18,221,157,-9.607843137254902,clean_glacier_ice
18,222,76,-17.549019607843135,deep_glacier_ice
19,0,122,-13.03921568627451,regular_glacier_ice
19,1,110,-14.215686274509803,regular_glacier_ice
19,2,109,-14.313725490196079,regular_glacier_ice
19,3,222,-3.235294117647058,debris_rock
19,4,158,-9.509803921568627,clean_glacier_ice
19,7,232,-2.254901960784313,debris_rock
19,8,163,-9.019607843137257,mixed_snow_ice
19,9,200,-5.392156862745097,debris_rock
19,10,212,-4.215686274509803,debris_rock
19,11,155,-9.803921568627452,clean_glacier_ice
19,12,108,-14.411764705882353,regular_glacier_ice
19,13,105,-14.705882352941178,regular_glacier_ice
19,14,123,-12.941176470588236,regular_glacier_ice
19,15,183,-7.0588235294117645,debris_rock
19,16,172,-8.137254901960784,mixed_snow_ice
19,17,119,-13.333333333333334,regular_glacier_ice
19,18,160,-9.313725490196079,clean_glacier_ice
19,19,156,-9.705882352941176,clean_glacier_ice
19,20,184,-6.96078431372549,debris_rock
19,21,168,-8.529411764705884,mixed_snow_ice
19,22,157,-9.607843137254902,clean_glacier_ice
19,23,103,-14.901960784313726,regular_glacier_ice
19,24,100,-15.196078431372548,regular_glacier_ice
19,25,75,-17.647058823529413,deep_glacier_ice
19,26,63,-18.823529411764707,deep_glacier_ice
19,27,68,-18.333333333333332,deep_glacier_ice
19,28,255,0.0,debris_rock
19,29,255,0.0,debris_rock
19,30,225,-2.9411764705882355,debris_rock
19,31,190,-6.372549019607842,debris_rock
19,32,162,-9.11764705882353,clean_glacier_ice
19,33,172,-8.137254901960784,mixed_snow_ice
19,34,170,-8.333333333333336,mixed_snow_ice
19,35,178,-7.549019607843139,mixed_snow_ice
19,36,191,-6.274509803921568,debris_rock
19,37,192,-6.1764705882352935,debris_rock
19,38,179,-7.450980392156865,mixed_snow_ice
19,39,205,-4.901960784313726,debris_rock
19,40,186,-6.764705882352942,debris_rock
19,41,190,-6.372549019607842,debris_rock
19,42,185,-6.862745098039216,debris_rock
19,43,185,-6.862745098039216,debris_rock
19,44,208,-4.607843137254903,debris_rock
19,45,186,-6.764705882352942,debris_rock
19,46,176,-7.745098039215687,mixed_snow_ice
19,47,193,-6.078431372549019,debris_rock
19,48,185,-6.862745098039216,debris_rock
19,49,217,-3.7254901960784323,debris_rock
19,50,190,-6.372549019607842,debris_rock
19,51,198,-5.588235294117645,debris_rock
19,52,175,-7.843137254901961,mixed_snow_ice
19,53,177,-7.647058823529413,mixed_snow_ice
19,54,202,-5.196078431372548,debris_rock
19,55,214,-4.019607843137255,debris_rock
19,56,189,-6.470588235294116,debris_rock
19,57,174,-7.9411764705882355,mixed_snow_ice
19,58,197,-5.686274509803919,debris_rock
19,59,199,-5.490196078431371,debris_rock
19,60,210,-4.411764705882355,debris_rock
19,61,223,-3.137254901960784,debris_rock
19,62,168,-8.529411764705884,mixed_snow_ice
19,63,203,-5.098039215686274,debris_rock
19,64,184,-6.96078431372549,debris_rock
19,65,204,-5.0,debris_rock
19,66,204,-5.0,debris_rock
19,67,172,-8.137254901960784,mixed_snow_ice
19,68,160,-9.313725490196079,clean_glacier_ice
19,69,191,-6.274509803921568,debris_rock
19,70,202,-5.196078431372548,debris_rock
19,71,222,-3.235294117647058,debris_rock
19,72,202,-5.196078431372548,debris_rock
19,73,190,-6.372549019607842,debris_rock
19,74,201,-5.2941176470588225,debris_rock
19,75,198,-5.588235294117645,debris_rock
19,76,197,-5.686274509803919,debris_rock
19,77,179,-7.450980392156865,mixed_snow_ice
19,78,231,-2.352941176470587,debris_rock
19,79,218,-3.627450980392158,debris_rock
19,80,217,-3.7254901960784323,debris_rock
19,81,224,-3.0392156862745097,debris_rock
19,82,157,-9.607843137254902,clean_glacier_ice
19,83,167,-8.627450980392158,mixed_snow_ice
19,84,140,-11.274509803921568,clean_glacier_ice
19,85,166,-8.725490196078432,mixed_snow_ice
19,86,213,-4.117647058823529,debris_rock
19,87,204,-5.0,debris_rock
19,88,141,-11.176470588235293,clean_glacier_ice
19,89,182,-7.156862745098039,mixed_snow_ice
19,90,179,-7.450980392156865,mixed_snow_ice
19,91,188,-6.56862745098039,debris_rock
19,92,149,-10.392156862745097,clean_glacier_ice
19,93,255,0.0,debris_rock
19,94,255,0.0,debris_rock
19,95,121,-13.137254901960786,regular_glacier_ice
19,96,199,-5.490196078431371,debris_rock
19,97,200,-5.392156862745097,debris_rock
19,98,154,-9.901960784313726,clean_glacier_ice
19,99,195,-5.882352941176471,debris_rock
19,100,178,-7.549019607843139,mixed_snow_ice
19,101,198,-5.588235294117645,debris_rock
19,102,194,-5.980392156862745,debris_rock
19,103,203,-5.098039215686274,debris_rock
19,104,179,-7.450980392156865,mixed_snow_ice
19,105,186,-6.764705882352942,debris_rock
19,106,166,-8.725490196078432,mixed_snow_ice
19,107,144,-10.882352941176471,clean_glacier_ice
19,108,153,-10.0,clean_glacier_ice
19,109,159,-9.411764705882353,clean_glacier_ice
19,110,172,-8.137254901960784,mixed_snow_ice
19,111,145,-10.784313725490197,clean_glacier_ice
19,112,169,-8.43137254901961,mixed_snow_ice
19,113,161,-9.215686274509805,clean_glacier_ice
19,114,179,-7.450980392156865,mixed_snow_ice
19,115,189,-6.470588235294116,debris_rock
19,116,163,-9.019607843137257,mixed_snow_ice
19,117,160,-9.313725490196079,clean_glacier_ice
19,118,170,-8.333333333333336,mixed_snow_ice
19,119,149,-10.392156862745097,clean_glacier_ice
19,120,100,-15.196078431372548,regular_glacier_ice
19,121,133,-11.960784313725489,clean_glacier_ice
19,125,217,-3.7254901960784323,debris_rock
19,126,158,-9.509803921568627,clean_glacier_ice
19,127,175,-7.843137254901961,mixed_snow_ice
19,128,166,-8.725490196078432,mixed_snow_ice
19,129,158,-9.509803921568627,clean_glacier_ice
19,130,194,-5.980392156862745,debris_rock
19,131,167,-8.627450980392158,mixed_snow_ice
19,132,133,-11.960784313725489,clean_glacier_ice
19,133,162,-9.11764705882353,clean_glacier_ice
19,134,164,-8.92156862745098,mixed_snow_ice
19,135,174,-7.9411764705882355,mixed_snow_ice
19,136,157,-9.607843137254902,clean_glacier_ice
19,137,146,-10.686274509803923,clean_glacier_ice
19,138,139,-11.372549019607844,clean_glacier_ice
19,139,141,-11.176470588235293,clean_glacier_ice
19,140,115,-13.72549019607843,regular_glacier_ice
19,141,166,-8.725490196078432,mixed_snow_ice
19,142,206,-4.803921568627452,debris_rock
19,143,220,-3.4313725490196063,debris_rock
19,144,144,-10.882352941176471,clean_glacier_ice
19,145,131,-12.15686274509804,clean_glacier_ice
19,146,103,-14.901960784313726,regular_glacier_ice
19,147,59,-19.215686274509803,deep_glacier_ice
19,148,94,-15.784313725490195,regular_glacier_ice
19,149,203,-5.098039215686274,debris_rock
19,150,202,-5.196078431372548,debris_rock
19,151,178,-7.549019607843139,mixed_snow_ice
19,152,127,-12.549019607843137,regular_glacier_ice
19,153,166,-8.725490196078432,mixed_snow_ice
19,154,173,-8.03921568627451,mixed_snow_ice
19,155,195,-5.882352941176471,debris_rock
19,156,184,-6.96078431372549,debris_rock
19,157,205,-4.901960784313726,debris_rock
19,158,183,-7.0588235294117645,debris_rock
19,159,183,-7.0588235294117645,debris_rock
19,160,187,-6.666666666666668,debris_rock
19,161,180,-7.352941176470587,mixed_snow_ice
19,162,108,-14.411764705882353,regular_glacier_ice
19,163,111,-14.117647058823529,regular_glacier_ice
19,164,105,-14.705882352941178,regular_glacier_ice
19,165,151,-10.196078431372548,clean_glacier_ice
19,166,145,-10.784313725490197,clean_glacier_ice
19,167,165,-8.823529411764707,mixed_snow_ice
19,169,153,-10.0,clean_glacier_ice
19,170,217,-3.7254901960784323,debris_rock
19,171,229,-2.5490196078431353,debris_rock
19,174,220,-3.4313725490196063,debris_rock
19,175,207,-4.7058823529411775,debris_rock
19,176,170,-8.333333333333336,mixed_snow_ice
19,177,200,-5.392156862745097,debris_rock
19,178,191,-6.274509803921568,debris_rock
19,179,171,-8.235294117647062,mixed_snow_ice
19,180,206,-4.803921568627452,debris_rock
19,181,187,-6.666666666666668,debris_rock
19,182,150,-10.294117647058822,clean_glacier_ice
19,183,158,-9.509803921568627,clean_glacier_ice
19,184,199,-5.490196078431371,debris_rock
19,185,219,-3.529411764705884,debris_rock
19,186,188,-6.56862745098039,debris_rock
19,187,192,-6.1764705882352935,debris_rock
19,188,185,-6.862745098039216,debris_rock
19,189,185,-6.862745098039216,debris_rock
19,190,175,-7.843137254901961,mixed_snow_ice
19,191,161,-9.215686274509805,clean_glacier_ice
19,192,151,-10.196078431372548,clean_glacier_ice
19,193,236,-1.8627450980392162,debris_rock
19,194,255,0.0,debris_rock
19,195,213,-4.117647058823529,debris_rock
19,196,191,-6.274509803921568,debris_rock
19,197,177,-7.647058823529413,mixed_snow_ice
19,198,180,-7.352941176470587,mixed_snow_ice
19,199,201,-5.2941176470588225,debris_rock
19,200,163,-9.019607843137257,mixed_snow_ice
19,201,193,-6.078431372549019,debris_rock
19,202,185,-6.862745098039216,debris_rock
19,203,178,-7.549019607843139,mixed_snow_ice
19,204,155,-9.803921568627452,clean_glacier_ice
19,205,191,-6.274509803921568,debris_rock
19,206,215,-3.9215686274509807,debris_rock
19,207,199,-5.490196078431371,debris_rock
19,208,204,-5.0,debris_rock
19,209,228,-2.6470588235294095,debris_rock
